ACCOUNT_RK;INTERNAL_ORG_ORIGINAL_RK;LOAN_AMOUNT;APPLICATION_DT
-61544255;34867;319148.94;2017-03-17 00:00:00
-61333766;19945;140000.00;2017-03-01 00:00:00
-61334044;19945;138440.95;2017-03-01 00:00:00
-60210606;139;20000.00;2017-01-13 00:00:00
30084578;139;20000.00;2017-01-13 00:00:00
-61156697;4213;80094.47;2017-02-14 00:00:00
-61156580;4213;80000.00;2017-02-14 00:00:00
-60439996;12963;40000.00;2017-02-03 00:00:00
-60282166;49979;51500.00;2017-01-20 00:00:00
30399802;34871;60000.00;2017-02-10 00:00:00
-60902763;34871;60000.00;2017-02-10 00:00:00
-60230589;12171;20000.00;2017-01-16 00:00:00
30106162;12171;20000.00;2017-01-16 00:00:00
-60219737;123;299999.00;2017-01-14 00:00:00
-61315461;123;40000.00;2017-02-28 00:00:00
30108718;123;299999.00;2017-01-14 00:00:00
-60219644;123;250000.00;2017-01-14 00:00:00
30021205;4386;0.10;2017-01-05 00:00:00
30021181;4386;3999.00;2017-01-05 00:00:00
-60150455;4386;23460.00;2017-01-05 00:00:00
-60165450;16179;60000.00;2017-01-09 00:00:00
-61469135;22463;40000.00;2017-03-13 00:00:00
-60237840;52701;100000.00;2017-01-16 00:00:00
-60238093;52701;137371.17;2017-01-16 00:00:00
30110555;52701;0.10;2017-01-17 00:00:00
30110468;52701;135300.25;2017-01-16 00:00:00
-60238733;52701;135300.25;2017-01-16 00:00:00
-60187322;52851;9999.00;2017-01-11 00:00:00
-60187079;52851;211000.00;2017-01-11 00:00:00
-61145409;50069;680000.00;2017-02-13 00:00:00
-61399131;49341;253000.00;2017-03-06 00:00:00
-61399385;49341;253000.00;2017-03-06 00:00:00
-61337142;13947;3999.00;2017-03-01 00:00:00
-61337319;13947;3999.00;2017-03-01 00:00:00
-61337593;13947;3999.00;2017-03-01 00:00:00
-60179761;15287;25000.00;2017-01-10 00:00:00
31375670;47286;9999.00;2017-03-22 00:00:00
-61597669;47286;30000.00;2017-03-22 00:00:00
-60233481;5390;45500.00;2017-01-16 00:00:00
-61588860;4544;100000.00;2017-03-21 00:00:00
-61588276;4544;100000.00;2017-03-21 00:00:00
-60199118;47545;100000.00;2017-01-12 00:00:00
-61134385;-1;252344.80;2017-02-12 00:00:00
-60236562;49571;530000.00;2017-01-16 00:00:00
-60338985;59221;10000.00;2017-01-25 00:00:00
30232728;59221;10000.00;2017-01-25 00:00:00
-60338878;59221;10000.00;2017-01-25 00:00:00
-60203901;47987;15000.00;2017-01-12 00:00:00
-60358039;47904;1096000.00;2017-01-26 00:00:00
-60426157;47904;1069360.64;2017-01-26 00:00:00
-61387832;-1;680000.00;2017-03-03 00:00:00
-61368807;49741;675000.00;2017-03-03 00:00:00
31219994;50054;4999.00;2017-03-10 00:00:00
31289875;50054;0.10;2017-03-10 00:00:00
-61448059;50054;200000.00;2017-03-10 00:00:00
31109302;34875;100000.00;2017-03-01 00:00:00
31109383;34875;10000.00;2017-03-01 00:00:00
-61341552;34875;100000.00;2017-03-01 00:00:00
-61443834;4263;50000.00;2017-03-10 00:00:00
-61444146;4263;50650.61;2017-03-10 00:00:00
-61384104;22428;40000.00;2017-03-05 00:00:00
-60227340;46501;355709.79;2017-01-14 00:00:00
-60202075;46501;358623.54;2017-01-12 00:00:00
-60216133;46501;355709.79;2017-01-12 00:00:00
30173437;34867;10000.00;2017-01-21 00:00:00
-60296990;34867;10000.00;2017-01-21 00:00:00
-61216205;50438;75000.00;2017-02-18 00:00:00
-61642346;4655;580000.00;2017-03-25 00:00:00
31171134;47708;7326.60;2017-03-05 00:00:00
31171149;47708;20000.00;2017-03-05 00:00:00
-60282303;48940;10000.00;2017-01-20 00:00:00
30159723;48940;10000.00;2017-01-20 00:00:00
-60358161;46507;73100.00;2017-01-26 00:00:00
-60218273;5129;54835.02;2017-01-14 00:00:00
-60218000;5129;73000.00;2017-01-14 00:00:00
-60341617;50450;15000.00;2017-01-25 00:00:00
31002650;4327;48986.08;2017-02-17 00:00:00
